日期,方案ID,推广单元ID,展现量,点击量,消费额,上方位展现量,上方首位展现量,上方位点击量,上方位消费额,CTR,上方位展现占比,首位展现占比,上方位点击占比,上方位消费占比,异常标记
2025-07-09,63563817,1841014603,183,2,2.92,18,2,1,1.73,0.0109,0.0984,0.0109,0.5,0.5925,
2025-07-09,63563817,2526158329,5,1,1.9,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,
2025-07-09,63563817,2874903000,215,6,3.94,30,4,1,1.69,0.0279,0.1395,0.0186,0.1667,0.4289,
2025-07-09,63563817,4190988309,1049,8,10.44,146,7,5,6.7,0.0076,0.1392,0.0067,0.625,0.6418,
2025-07-09,63563817,4190988310,5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-07-09,495403620,9628223555,3088,33,26.3,337,70,25,20.73,0.0107,0.1091,0.0227,0.7576,0.7882,
2025-07-09,495817671,9630806627,14152,197,326.53,2385,454,163,286.08,0.0139,0.1685,0.0321,0.8274,0.8761,
2025-07-09,500635396,9657930100,40329,1044,1467.37,17510,2823,993,1448.93,0.0259,0.4342,0.07,0.9511,0.9874,
2025-07-10,63563817,1841014603,251,5,10.04,10,0,2,5.64,0.0199,0.0398,0.0,0.4,0.5618,
2025-07-10,63563817,2526158329,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-07-10,63563817,2874903000,254,1,1.19,38,13,1,1.19,0.0039,0.1496,0.0512,1.0,1.0,
2025-07-10,63563817,4190988309,1097,8,12.3,125,2,7,11.22,0.0073,0.1139,0.0018,0.875,0.9122,
2025-07-10,63563817,4190988310,40,1,0.77,6,0,1,0.77,0.025,0.15,0.0,1.0,1.0,
2025-07-10,495403620,9628223555,2819,41,34.39,334,85,30,27.56,0.0145,0.1185,0.0302,0.7317,0.8014,
2025-07-10,495817671,9630806627,16907,178,269.92,2333,455,136,225.56,0.0105,0.138,0.0269,0.764,0.8357,
2025-07-10,500635396,9657930100,35088,899,1201.84,11479,2560,849,1183.87,0.0256,0.3271,0.073,0.9444,0.985,
2025-07-11,63563817,1841014603,225,8,15.27,26,0,5,8.97,0.0356,0.1156,0.0,0.625,0.5874,
2025-07-11,63563817,2526158329,4,0,0.0,2,0,0,0.0,0.0,0.5,0.0,,,
2025-07-11,63563817,2874903000,270,10,15.7,65,23,8,13.05,0.037,0.2407,0.0852,0.8,0.8312,
2025-07-11,63563817,4190988309,1215,13,28.44,201,11,10,24.0,0.0107,0.1654,0.0091,0.7692,0.8439,
2025-07-11,63563817,4190988310,65,4,6.08,11,2,0,0.0,0.0615,0.1692,0.0308,0.0,0.0,
2025-07-11,495403620,9628223555,3111,43,55.13,631,120,37,50.19,0.0138,0.2028,0.0386,0.8605,0.9104,
2025-07-11,495817671,9630806627,25889,211,323.4,2472,511,165,284.98,0.0082,0.0955,0.0197,0.782,0.8812,
2025-07-11,500635396,9657930100,24645,862,1327.16,12272,2557,836,1315.03,0.035,0.498,0.1038,0.9698,0.9909,
2025-07-11,525368335,9811363528,11423,30,29.85,416,160,19,22.63,0.0026,0.0364,0.014,0.6333,0.7581,
2025-07-12,63563817,1841014603,1279,34,46.97,156,107,32,43.86,0.0266,0.122,0.0837,0.9412,0.9338,
2025-07-12,63563817,2526158329,29,0,0.0,4,0,0,0.0,0.0,0.1379,0.0,,,
2025-07-12,63563817,2874903000,402,14,19.05,91,21,10,14.11,0.0348,0.2264,0.0522,0.7143,0.7407,
2025-07-12,63563817,4190988309,1476,10,18.12,187,16,6,13.03,0.0068,0.1267,0.0108,0.6,0.7191,
2025-07-12,63563817,4190988310,305,3,6.27,36,4,3,6.27,0.0098,0.118,0.0131,1.0,1.0,
2025-07-12,495403620,8878077181,365,219,159.08,361,335,219,159.08,0.6,0.989,0.9178,1.0,1.0,
2025-07-12,495403620,9628223555,2970,50,71.42,523,100,47,69.49,0.0168,0.1761,0.0337,0.94,0.973,
2025-07-12,495817671,9630806627,23806,186,294.33,2038,364,147,262.84,0.0078,0.0856,0.0153,0.7903,0.893,
2025-07-12,500635396,9657930100,21992,825,1343.13,11816,2411,806,1333.86,0.0375,0.5373,0.1096,0.977,0.9931,
2025-07-12,525368335,9811363528,12523,31,33.18,447,198,19,24.68,0.0025,0.0357,0.0158,0.6129,0.7438,
2025-07-13,63563817,1841014603,193,8,13.13,41,11,6,8.95,0.0415,0.2124,0.057,0.75,0.6816,
2025-07-13,63563817,2526158329,4,0,0.0,1,0,0,0.0,0.0,0.25,0.0,,,
2025-07-13,63563817,2874903000,140,3,4.35,41,6,2,3.66,0.0214,0.2929,0.0429,0.6667,0.8414,
2025-07-13,63563817,4190988309,710,9,18.11,88,12,8,16.17,0.0127,0.1239,0.0169,0.8889,0.8929,
2025-07-13,63563817,4190988310,72,1,4.03,13,4,1,4.03,0.0139,0.1806,0.0556,1.0,1.0,
2025-07-13,495403620,8878077181,552,341,234.05,545,513,341,234.05,0.6178,0.9873,0.9293,1.0,1.0,
2025-07-13,495403620,9628223555,1837,14,22.22,258,48,12,20.03,0.0076,0.1404,0.0261,0.8571,0.9014,
2025-07-13,495817671,9630806627,9503,82,137.69,924,242,63,117.55,0.0086,0.0972,0.0255,0.7683,0.8537,
2025-07-13,500635396,9657930100,9491,360,577.1,4976,1199,348,573.83,0.0379,0.5243,0.1263,0.9667,0.9943,
2025-07-13,525368335,9811363528,9099,19,22.78,257,117,16,20.6,0.0021,0.0282,0.0129,0.8421,0.9043,
2025-07-14,63563817,1841014603,564,21,42.7,98,61,18,40.26,0.0372,0.1738,0.1082,0.8571,0.9429,
2025-07-14,63563817,2526158329,20,0,0.0,1,1,0,0.0,0.0,0.05,0.05,,,
2025-07-14,63563817,2874903000,196,6,6.95,48,9,4,5.54,0.0306,0.2449,0.0459,0.6667,0.7971,
2025-07-14,63563817,4190988309,771,2,3.4,88,27,2,3.4,0.0026,0.1141,0.035,1.0,1.0,
2025-07-14,63563817,4190988310,169,1,1.46,27,7,0,0.0,0.0059,0.1598,0.0414,0.0,0.0,
2025-07-14,495403620,8878077181,497,325,242.78,493,456,325,242.78,0.6539,0.992,0.9175,1.0,1.0,
2025-07-14,495403620,9628223555,1799,21,31.04,306,55,16,25.73,0.0117,0.1701,0.0306,0.7619,0.8289,
2025-07-14,495817671,9630806627,7432,74,121.87,874,248,61,110.0,0.01,0.1176,0.0334,0.8243,0.9026,
2025-07-14,500635396,9657930100,10006,388,633.37,5502,1167,380,627.99,0.0388,0.5499,0.1166,0.9794,0.9915,
2025-07-14,525368335,9811363528,7153,17,19.56,260,122,15,18.29,0.0024,0.0363,0.0171,0.8824,0.9351,
2025-07-15,63563817,1841014603,1030,45,71.18,337,206,42,67.47,0.0437,0.3272,0.2,0.9333,0.9479,
2025-07-15,63563817,2526158329,31,0,0.0,8,0,0,0.0,0.0,0.2581,0.0,,,
2025-07-15,63563817,2874903000,575,9,18.07,171,46,8,17.08,0.0157,0.2974,0.08,0.8889,0.9452,
2025-07-15,63563817,4190988309,1480,17,32.48,209,29,14,29.75,0.0115,0.1412,0.0196,0.8235,0.9159,
2025-07-15,63563817,4190988310,526,18,30.88,74,7,5,9.6,0.0342,0.1407,0.0133,0.2778,0.3109,
2025-07-15,495403620,8878077181,1771,1183,821.25,1744,1658,1183,821.25,0.668,0.9848,0.9362,1.0,1.0,
2025-07-15,495403620,9628223555,3148,29,37.19,547,100,20,28.43,0.0092,0.1738,0.0318,0.6897,0.7645,
2025-07-15,495817671,9630806627,18990,185,290.56,2421,496,150,255.61,0.0097,0.1275,0.0261,0.8108,0.8797,
2025-07-15,500635396,9657930100,32809,1100,1840.06,16014,2769,1074,1827.89,0.0335,0.4881,0.0844,0.9764,0.9934,
2025-07-15,525368335,9811363528,14667,31,37.38,539,235,18,24.29,0.0021,0.0367,0.016,0.5806,0.6498,
2025-07-16,63563817,1841014603,923,27,42.64,233,141,23,36.42,0.0293,0.2524,0.1528,0.8519,0.8541,
2025-07-16,63563817,2526158329,24,2,4.69,4,1,1,2.06,0.0833,0.1667,0.0417,0.5,0.4392,
2025-07-16,63563817,2874903000,612,16,26.77,198,64,13,23.92,0.0261,0.3235,0.1046,0.8125,0.8935,
2025-07-16,63563817,4190988309,1564,12,23.21,210,29,7,16.24,0.0077,0.1343,0.0185,0.5833,0.6997,
2025-07-16,63563817,4190988310,639,22,41.2,102,14,7,15.82,0.0344,0.1596,0.0219,0.3182,0.384,
2025-07-16,495403620,8878077181,1470,991,675.73,1446,1396,990,674.37,0.6741,0.9837,0.9497,0.999,0.998,
2025-07-16,495403620,9628223555,3143,31,41.92,542,104,27,37.31,0.0099,0.1724,0.0331,0.871,0.89,
2025-07-16,495817671,9630806627,16187,185,304.07,2495,458,151,267.39,0.0114,0.1541,0.0283,0.8162,0.8794,
2025-07-16,500635396,9657930100,33704,990,1684.23,16959,2294,968,1676.43,0.0294,0.5032,0.0681,0.9778,0.9954,
2025-07-16,525368335,9811363528,13146,37,39.17,484,217,24,29.4,0.0028,0.0368,0.0165,0.6486,0.7506,
2025-07-17,63563817,1841014603,855,29,45.87,253,150,25,40.8,0.0339,0.2959,0.1754,0.8621,0.8895,
2025-07-17,63563817,2526158329,48,3,6.09,5,1,1,2.08,0.0625,0.1042,0.0208,0.3333,0.3415,
2025-07-17,63563817,2874903000,550,27,40.81,155,57,24,37.28,0.0491,0.2818,0.1036,0.8889,0.9135,
2025-07-17,63563817,4190988309,1288,16,30.3,181,23,14,25.64,0.0124,0.1405,0.0179,0.875,0.8462,
2025-07-17,63563817,4190988310,571,20,33.19,147,27,6,10.16,0.035,0.2574,0.0473,0.3,0.3061,
2025-07-17,495403620,8878077181,1490,1060,695.15,1467,1399,1060,695.15,0.7114,0.9846,0.9389,1.0,1.0,
2025-07-17,495403620,9628223555,2858,48,65.69,516,77,42,61.19,0.0168,0.1805,0.0269,0.875,0.9315,
2025-07-17,495817671,9630806627,14713,154,239.67,2700,368,128,216.27,0.0105,0.1835,0.025,0.8312,0.9024,
2025-07-17,500635396,9657930100,33985,1025,1668.62,18946,2343,995,1654.46,0.0302,0.5575,0.0689,0.9707,0.9915,
2025-07-17,525368335,9811363528,11461,26,33.61,475,194,15,23.06,0.0023,0.0414,0.0169,0.5769,0.6861,
2025-07-18,63563817,1841014603,806,26,41.26,252,153,24,39.18,0.0323,0.3127,0.1898,0.9231,0.9496,
2025-07-18,63563817,2526158329,36,0,0.0,8,3,0,0.0,0.0,0.2222,0.0833,,,
2025-07-18,63563817,2874903000,522,22,37.84,184,64,15,31.2,0.0421,0.3525,0.1226,0.6818,0.8245,
2025-07-18,63563817,4190988309,1476,13,22.9,233,49,7,16.67,0.0088,0.1579,0.0332,0.5385,0.7279,
2025-07-18,63563817,4190988310,603,16,28.24,143,27,9,16.91,0.0265,0.2371,0.0448,0.5625,0.5988,
2025-07-18,495403620,8878077181,1449,1085,715.74,1418,1368,1085,715.74,0.7488,0.9786,0.9441,1.0,1.0,
2025-07-18,495403620,9628223555,2525,28,41.11,500,86,24,35.39,0.0111,0.198,0.0341,0.8571,0.8609,
2025-07-18,495817671,9630806627,15586,168,272.03,2268,306,136,238.65,0.0108,0.1455,0.0196,0.8095,0.8773,
2025-07-18,500635396,9657930100,31304,897,1491.24,15076,2467,870,1477.1,0.0287,0.4816,0.0788,0.9699,0.9905,
2025-07-18,500635396,9700005700,29,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-07-18,500635396,9773660250,250,3,3.51,96,11,3,3.51,0.012,0.384,0.044,1.0,1.0,
2025-07-18,525368335,9811363528,11047,33,42.78,459,181,26,37.44,0.003,0.0415,0.0164,0.7879,0.8752,
2025-07-19,63563817,1841014603,923,34,74.74,259,157,30,64.7,0.0368,0.2806,0.1701,0.8824,0.8657,
2025-07-19,63563817,2526158329,50,3,10.86,15,3,2,7.24,0.06,0.3,0.06,0.6667,0.6667,
2025-07-19,63563817,2874903000,561,28,66.52,248,127,24,59.42,0.0499,0.4421,0.2264,0.8571,0.8933,
2025-07-19,63563817,4190988309,2113,25,90.47,499,236,24,85.84,0.0118,0.2362,0.1117,0.96,0.9488,
2025-07-19,63563817,4190988310,748,24,74.4,257,81,19,61.51,0.0321,0.3436,0.1083,0.7917,0.8267,
2025-07-19,495403620,8878077181,1327,924,650.57,1310,1275,924,650.57,0.6963,0.9872,0.9608,1.0,1.0,
2025-07-19,495403620,9628223555,2301,36,49.11,385,54,30,41.84,0.0156,0.1673,0.0235,0.8333,0.852,
2025-07-19,495817671,9630806627,13942,115,192.3,1994,262,99,172.68,0.0082,0.143,0.0188,0.8609,0.898,
2025-07-19,500635396,9657930100,28556,825,1394.71,13563,2371,793,1371.4,0.0289,0.475,0.083,0.9612,0.9833,
2025-07-19,500635396,9700005700,73,0,0.0,1,0,0,0.0,0.0,0.0137,0.0,,,
2025-07-19,500635396,9773660250,984,6,10.33,196,14,6,10.33,0.0061,0.1992,0.0142,1.0,1.0,
2025-07-19,525368335,9811363528,12026,20,22.39,421,146,14,16.78,0.0017,0.035,0.0121,0.7,0.7494,
2025-07-20,63563817,1841014603,477,9,21.55,133,78,6,10.9,0.0189,0.2788,0.1635,0.6667,0.5058,
2025-07-20,63563817,2526158329,3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-07-20,63563817,2874903000,219,15,42.77,89,31,15,42.77,0.0685,0.4064,0.1416,1.0,1.0,
2025-07-20,63563817,4190988309,746,6,25.27,203,105,6,25.27,0.008,0.2721,0.1408,1.0,1.0,
2025-07-20,63563817,4190988310,345,5,10.6,117,32,4,8.64,0.0145,0.3391,0.0928,0.8,0.8151,
2025-07-20,495403620,8878077181,542,409,306.02,531,506,409,306.02,0.7546,0.9797,0.9336,1.0,1.0,
2025-07-20,495403620,9628223555,1292,18,24.15,200,36,11,17.94,0.0139,0.1548,0.0279,0.6111,0.7429,
2025-07-20,495817671,9630806627,5608,69,111.47,850,209,57,101.42,0.0123,0.1516,0.0373,0.8261,0.9098,
2025-07-20,500635396,9657930100,11836,389,669.93,5605,1436,378,666.73,0.0329,0.4736,0.1213,0.9717,0.9952,
2025-07-20,500635396,9700005700,47,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-07-20,500635396,9773660250,310,2,3.86,115,21,2,3.86,0.0065,0.371,0.0677,1.0,1.0,
2025-07-20,525368335,9811363528,7514,13,15.83,208,98,9,12.51,0.0017,0.0277,0.013,0.6923,0.7903,
2025-07-21,63563817,1841014603,471,7,15.51,102,63,7,15.51,0.0149,0.2166,0.1338,1.0,1.0,
2025-07-21,63563817,2526158329,9,0,0.0,3,0,0,0.0,0.0,0.3333,0.0,,,
2025-07-21,63563817,2874903000,206,7,15.57,72,23,6,15.07,0.034,0.3495,0.1117,0.8571,0.9679,
2025-07-21,63563817,4190988309,687,4,11.61,119,54,4,11.61,0.0058,0.1732,0.0786,1.0,1.0,
2025-07-21,63563817,4190988310,412,14,35.59,97,27,11,31.06,0.034,0.2354,0.0655,0.7857,0.8727,
2025-07-21,495403620,8878077181,475,335,254.25,461,436,335,254.25,0.7053,0.9705,0.9179,1.0,1.0,
2025-07-21,495403620,9628223555,1401,20,26.69,200,30,16,22.38,0.0143,0.1428,0.0214,0.8,0.8385,
2025-07-21,495817671,9630806627,5471,87,150.27,828,238,55,96.47,0.0159,0.1513,0.0435,0.6322,0.642,
2025-07-21,500635396,9657930100,10688,345,600.44,4935,1169,335,594.34,0.0323,0.4617,0.1094,0.971,0.9898,
2025-07-21,500635396,9700005700,47,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-07-21,500635396,9773660250,341,3,6.26,100,11,3,6.26,0.0088,0.2933,0.0323,1.0,1.0,
2025-07-21,525368335,9811363528,8251,41,56.93,228,102,10,11.3,0.005,0.0276,0.0124,0.2439,0.1985,
2025-07-22,63563817,1841014603,327,6,12.83,151,102,6,12.83,0.0183,0.4618,0.3119,1.0,1.0,
2025-07-22,63563817,2526158329,22,0,0.0,7,2,0,0.0,0.0,0.3182,0.0909,,,
2025-07-22,63563817,2874903000,449,19,30.64,166,48,15,28.32,0.0423,0.3697,0.1069,0.7895,0.9243,
2025-07-22,63563817,4190988309,918,5,18.6,246,90,5,18.6,0.0054,0.268,0.098,1.0,1.0,
2025-07-22,63563817,4190988310,411,9,32.01,141,27,7,26.64,0.0219,0.3431,0.0657,0.7778,0.8322,
2025-07-22,495403620,8878077181,896,637,436.21,885,863,637,436.21,0.7109,0.9877,0.9632,1.0,1.0,
2025-07-22,495403620,9628223555,1350,21,28.52,286,44,19,26.78,0.0156,0.2119,0.0326,0.9048,0.939,
2025-07-22,495817671,9630806627,5377,98,172.76,1255,199,83,154.48,0.0182,0.2334,0.037,0.8469,0.8942,
2025-07-22,500635396,9657930100,24434,1023,2612.72,16178,3060,1015,2606.35,0.0419,0.6621,0.1252,0.9922,0.9976,
2025-07-22,500635396,9700005700,20,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-07-22,500635396,9773660250,530,6,11.1,138,2,4,7.36,0.0113,0.2604,0.0038,0.6667,0.6631,
2025-07-22,525368335,9811363528,5776,18,14.46,236,98,7,8.62,0.0031,0.0409,0.017,0.3889,0.5961,
2025-07-23,63563817,1841014603,681,38,71.39,227,151,36,65.92,0.0558,0.3333,0.2217,0.9474,0.9234,
2025-07-23,63563817,2526158329,40,0,0.0,10,3,0,0.0,0.0,0.25,0.075,,,
2025-07-23,63563817,2874903000,633,21,38.04,243,102,18,33.91,0.0332,0.3839,0.1611,0.8571,0.8914,
2025-07-23,63563817,4190988309,1504,17,52.95,316,97,14,47.63,0.0113,0.2101,0.0645,0.8235,0.8995,
2025-07-23,63563817,4190988310,1992,26,64.67,219,38,20,57.55,0.0131,0.1099,0.0191,0.7692,0.8899,
2025-07-23,495403620,8878077181,1367,995,648.25,1342,1278,995,648.25,0.7279,0.9817,0.9349,1.0,1.0,
2025-07-23,495403620,9628223555,14980,535,271.09,5815,3131,455,225.99,0.0357,0.3882,0.209,0.8505,0.8336,
2025-07-23,495817671,9630806627,8059,145,221.8,1951,284,131,201.13,0.018,0.2421,0.0352,0.9034,0.9068,
2025-07-23,500635396,9657930100,39493,1257,2846.94,20316,3761,1232,2832.97,0.0318,0.5144,0.0952,0.9801,0.9951,
2025-07-23,500635396,9700005700,47,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-07-23,500635396,9773660250,1025,7,11.1,222,10,7,11.1,0.0068,0.2166,0.0098,1.0,1.0,
2025-07-23,525368335,9811363528,11932,28,24.51,353,149,15,18.15,0.0023,0.0296,0.0125,0.5357,0.7405,
2025-07-24,63563817,1841014603,691,34,53.92,209,150,30,47.98,0.0492,0.3025,0.2171,0.8824,0.8898,
2025-07-24,63563817,2526158329,40,0,0.0,6,2,0,0.0,0.0,0.15,0.05,,,
2025-07-24,63563817,2874903000,614,17,27.98,208,70,11,21.45,0.0277,0.3388,0.114,0.6471,0.7666,
2025-07-24,63563817,4190988309,1287,17,55.33,285,75,16,52.3,0.0132,0.2214,0.0583,0.9412,0.9452,
2025-07-24,63563817,4190988310,932,11,22.63,214,36,9,19.2,0.0118,0.2296,0.0386,0.8182,0.8484,
2025-07-24,495403620,8878077181,1359,970,640.87,1343,1290,970,640.87,0.7138,0.9882,0.9492,1.0,1.0,
2025-07-24,495403620,9628223555,39832,1205,692.05,12350,5976,1058,598.45,0.0303,0.3101,0.15,0.878,0.8647,
2025-07-24,495817671,9630806627,8935,136,184.26,1663,206,111,162.5,0.0152,0.1861,0.0231,0.8162,0.8819,
2025-07-24,500635396,9657930100,39192,1021,1690.11,15149,3528,976,1669.18,0.0261,0.3865,0.09,0.9559,0.9876,
2025-07-24,500635396,9700005700,55,0,0.0,7,5,0,0.0,0.0,0.1273,0.0909,,,
2025-07-24,500635396,9773660250,1286,14,25.92,278,60,14,25.92,0.0109,0.2162,0.0467,1.0,1.0,
2025-07-24,525368335,9811363528,13436,30,27.5,327,135,17,17.71,0.0022,0.0243,0.01,0.5667,0.644,
2025-07-25,63563817,1841014603,752,38,54.6,252,191,35,50.39,0.0505,0.3351,0.254,0.9211,0.9229,
2025-07-25,63563817,2526158329,28,1,1.89,9,0,1,1.89,0.0357,0.3214,0.0,1.0,1.0,
2025-07-25,63563817,2874903000,560,26,45.0,191,64,22,40.89,0.0464,0.3411,0.1143,0.8462,0.9087,
2025-07-25,63563817,4190988309,1296,17,34.71,285,76,16,33.66,0.0131,0.2199,0.0586,0.9412,0.9697,
2025-07-25,63563817,4190988310,660,17,30.16,162,26,12,21.77,0.0258,0.2455,0.0394,0.7059,0.7218,
2025-07-25,495403620,8878077181,1406,1043,750.89,1370,1315,1043,750.89,0.7418,0.9744,0.9353,1.0,1.0,
2025-07-25,495403620,9628223555,37341,670,462.0,8251,3250,496,349.69,0.0179,0.221,0.087,0.7403,0.7569,
2025-07-25,495817671,9630806627,9144,138,192.88,1662,243,116,166.92,0.0151,0.1818,0.0266,0.8406,0.8654,
2025-07-25,500635396,9657930100,55683,1972,2749.77,20763,7619,1848,2658.31,0.0354,0.3729,0.1368,0.9371,0.9667,
2025-07-25,500635396,9700005700,176,4,5.94,55,43,3,4.8,0.0227,0.3125,0.2443,0.75,0.8081,
2025-07-25,500635396,9773660250,2079,39,51.42,630,183,36,47.01,0.0188,0.303,0.088,0.9231,0.9142,
2025-07-25,525368335,9811363528,12721,26,28.52,366,152,14,17.61,0.002,0.0288,0.0119,0.5385,0.6175,
2025-07-26,63563817,1841014603,522,22,28.59,193,161,21,26.69,0.0421,0.3697,0.3084,0.9545,0.9335,
2025-07-26,63563817,2526158329,24,0,0.0,6,0,0,0.0,0.0,0.25,0.0,,,
2025-07-26,63563817,2874903000,484,15,23.54,159,54,11,18.57,0.031,0.3285,0.1116,0.7333,0.7889,
2025-07-26,63563817,4190988309,1164,9,23.73,212,46,7,20.89,0.0077,0.1821,0.0395,0.7778,0.8803,
2025-07-26,63563817,4190988310,576,16,34.85,146,17,10,24.02,0.0278,0.2535,0.0295,0.625,0.6892,
2025-07-26,495403620,8878077181,1180,850,589.06,1150,1109,849,587.93,0.7203,0.9746,0.9398,0.9988,0.9981,
2025-07-26,495403620,9628223555,29235,609,435.64,5886,2327,447,323.33,0.0208,0.2013,0.0796,0.734,0.7422,
2025-07-26,495817671,9630806627,7635,104,138.7,1343,253,93,127.81,0.0136,0.1759,0.0331,0.8942,0.9215,
2025-07-26,500635396,9657930100,43424,1441,2036.4,15812,5573,1351,1974.64,0.0332,0.3641,0.1283,0.9375,0.9697,
2025-07-26,500635396,9700005700,90,0,0.0,15,11,0,0.0,0.0,0.1667,0.1222,,,
2025-07-26,500635396,9773660250,1742,45,69.68,578,199,44,68.15,0.0258,0.3318,0.1142,0.9778,0.978,
2025-07-26,525368335,9811363528,9912,18,20.05,280,130,15,18.58,0.0018,0.0282,0.0131,0.8333,0.9267,
2025-07-27,63563817,1841014603,368,15,22.23,87,63,14,19.74,0.0408,0.2364,0.1712,0.9333,0.888,
2025-07-27,63563817,2526158329,24,0,0.0,5,0,0,0.0,0.0,0.2083,0.0,,,
2025-07-27,63563817,2874903000,261,10,17.94,58,25,7,14.28,0.0383,0.2222,0.0958,0.7,0.796,
2025-07-27,63563817,4190988309,644,5,10.66,101,23,3,7.46,0.0078,0.1568,0.0357,0.6,0.6998,
2025-07-27,63563817,4190988310,507,11,20.76,69,13,3,8.39,0.0217,0.1361,0.0256,0.2727,0.4041,
2025-07-27,495403620,8878077181,521,358,262.5,480,447,358,262.5,0.6871,0.9213,0.858,1.0,1.0,
2025-07-27,495403620,9628223555,1360,2,1.95,48,10,1,0.75,0.0015,0.0353,0.0074,0.5,0.3846,
2025-07-27,495817671,9630806627,3709,58,75.47,593,152,47,61.74,0.0156,0.1599,0.041,0.8103,0.8181,
2025-07-27,500635396,9657930100,15024,345,499.63,4630,1171,323,486.53,0.023,0.3082,0.0779,0.9362,0.9738,
2025-07-27,500635396,9700005700,60,0,0.0,2,0,0,0.0,0.0,0.0333,0.0,,,
2025-07-27,500635396,9773660250,360,2,3.38,84,10,2,3.38,0.0056,0.2333,0.0278,1.0,1.0,
2025-07-27,525368335,9811363528,10381,14,12.76,172,92,9,10.92,0.0013,0.0166,0.0089,0.6429,0.8558,
2025-07-28,63563817,1841014603,336,5,6.82,54,39,5,6.82,0.0149,0.1607,0.1161,1.0,1.0,
2025-07-28,63563817,2526158329,10,2,3.23,2,0,2,3.23,0.2,0.2,0.0,1.0,1.0,
2025-07-28,63563817,2874903000,177,6,10.75,44,13,4,8.35,0.0339,0.2486,0.0734,0.6667,0.7767,
2025-07-28,63563817,4190988309,451,5,12.99,62,11,4,12.43,0.0111,0.1375,0.0244,0.8,0.9569,
2025-07-28,63563817,4190988310,327,10,15.59,52,13,5,8.74,0.0306,0.159,0.0398,0.5,0.5606,
2025-07-28,495403620,8878077181,419,259,181.81,390,371,258,180.68,0.6181,0.9308,0.8854,0.9961,0.9938,
2025-07-28,495403620,9628223555,961,1,0.6,45,12,1,0.6,0.001,0.0468,0.0125,1.0,1.0,
2025-07-28,495817671,9630806627,2672,48,62.69,483,128,43,58.36,0.018,0.1808,0.0479,0.8958,0.9309,
2025-07-28,500635396,9657930100,13725,254,331.47,3271,1010,234,322.09,0.0185,0.2383,0.0736,0.9213,0.9717,
2025-07-28,500635396,9700005700,63,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-07-28,500635396,9773660250,371,4,7.97,79,11,4,7.97,0.0108,0.2129,0.0296,1.0,1.0,
2025-07-28,525368335,9811363528,9926,12,11.8,175,127,8,8.62,0.0012,0.0176,0.0128,0.6667,0.7305,
2025-07-29,63563817,1841014603,651,28,42.11,183,132,25,36.59,0.043,0.2811,0.2028,0.8929,0.8689,
2025-07-29,63563817,2526158329,32,0,0.0,5,1,0,0.0,0.0,0.1562,0.0312,,,
2025-07-29,63563817,2874903000,560,20,30.66,165,54,16,26.36,0.0357,0.2946,0.0964,0.8,0.8598,
2025-07-29,63563817,4190988309,1179,7,16.38,161,29,6,14.24,0.0059,0.1366,0.0246,0.8571,0.8694,
2025-07-29,63563817,4190988310,635,14,28.19,112,19,9,20.54,0.022,0.1764,0.0299,0.6429,0.7286,
2025-07-29,495403620,8878077181,1368,972,695.44,1311,1264,971,694.3,0.7105,0.9583,0.924,0.999,0.9984,
2025-07-29,495403620,9628223555,6929,102,55.09,1402,687,72,50.61,0.0147,0.2023,0.0991,0.7059,0.9187,
2025-07-29,495817671,9630806627,5331,99,139.71,1185,189,82,115.62,0.0186,0.2223,0.0355,0.8283,0.8276,
2025-07-29,500635396,9657930100,58519,1536,2079.97,17902,6719,1387,1998.09,0.0262,0.3059,0.1148,0.903,0.9606,
2025-07-29,500635396,9700005700,85,1,3.0,10,8,0,0.0,0.0118,0.1176,0.0941,0.0,0.0,
2025-07-29,500635396,9773660250,3490,113,151.99,1605,526,109,147.99,0.0324,0.4599,0.1507,0.9646,0.9737,
2025-07-29,525368335,9811363528,12603,19,12.54,171,71,9,8.76,0.0015,0.0136,0.0056,0.4737,0.6986,
2025-07-30,63563817,1841014603,726,24,38.66,209,135,21,33.81,0.0331,0.2879,0.186,0.875,0.8745,
2025-07-30,63563817,2526158329,114,3,5.76,4,1,1,2.19,0.0263,0.0351,0.0088,0.3333,0.3802,
2025-07-30,63563817,2874903000,597,26,31.87,230,108,20,26.77,0.0436,0.3853,0.1809,0.7692,0.84,
2025-07-30,63563817,4190988309,1095,17,35.37,249,84,12,28.09,0.0155,0.2274,0.0767,0.7059,0.7942,
2025-07-30,63563817,4190988310,494,11,18.76,104,19,7,12.88,0.0223,0.2105,0.0385,0.6364,0.6866,
2025-07-30,495403620,8878077181,1034,739,526.47,963,917,739,526.47,0.7147,0.9313,0.8868,1.0,1.0,
