序号,关键词,方案ID,推广单元ID,消费额,点击量,浏览量,跳出率,平均访问时长,时长秒_原,是否无效词,是否活跃,时长缺失,时长秒,浏览深度,留存率,CPC,消费额_w,点击量_w,浏览深度_w,留存率_w,时长秒_w,S,d_plus,d_minus,S_基准等权,S_流量优先,S_质量优先,类别_基准等权,类别_流量优先,类别_质量优先,基准类别,稳定词,敏感性
562,4927,495403620,9628223555,22.07,17,23,0.8, 00:01:01,61.0,False,True,False,61.0,1.3529411764705883,0.19999999999999996,1.2982352941176472,22.07,17.0,1.3529411764705883,0.19999999999999996,61.0,0.2946411131139627,0.022891870351946342,0.00956234661129001,0.2946411131139627,0.2696597862981091,0.2903489718380997,问题词,问题词,问题词,问题词,True,稳定词
563,4931,495403620,9628223555,0.81,2,1,1.0, 00:00:01,1.0,False,True,False,1.0,0.5,0.0,0.405,0.81,2.0,0.5,0.0,1.0,0.08677527623050757,0.02988551301323723,0.0028397431426404,0.08677527623050757,0.06889712343625956,0.08513521330442218,潜力词,潜力词,潜力词,潜力词,True,稳定词
564,4935,495403620,9628223555,10.31,11,8,1.0, 00:00:33,33.0,False,True,False,33.0,0.7272727272727273,0.0,0.9372727272727274,10.31,11.0,0.7272727272727273,0.0,33.0,0.20165148482206458,0.02663289931233999,0.0067270917266664095,0.20165148482206458,0.20013263285326155,0.18779740250069482,问题词,问题词,问题词,问题词,True,稳定词
565,4949,495403620,9628223555,21.56,17,16,0.9286, 00:00:59,59.0,False,True,False,59.0,0.9411764705882353,0.07140000000000002,1.268235294117647,21.56,17.0,0.9411764705882353,0.07140000000000002,59.0,0.24913161283086338,0.024847516820918188,0.00824419038837889,0.24913161283086338,0.24634745161998328,0.2342642446243272,问题词,问题词,问题词,问题词,True,稳定词
566,4960,495403620,9628223555,10.94,15,15,0.7273, 00:00:46,46.0,False,True,False,46.0,1.0,0.27270000000000005,0.7293333333333333,10.94,15.0,1.0,0.27270000000000005,46.0,0.28469041161869085,0.022984989706021187,0.009147935784373064,0.28469041161869085,0.2580443387695416,0.2895968720770702,问题词,问题词,问题词,问题词,True,稳定词
567,5031,495403620,9628223555,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
568,5035,495403620,9628223555,66.79,41,39,0.9167, 00:01:44,104.0,False,True,False,104.0,0.9512195121951219,0.08330000000000004,1.6290243902439026,66.79,41.0,0.9512195121951219,0.08330000000000004,104.0,0.29496908708358277,0.023585049509404658,0.009867454596895017,0.29496908708358277,0.3160340732338041,0.27105814858080085,问题词,重点词,问题词,问题词,False,边界敏感词
569,5038,495403620,9628223555,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
570,5064,495403620,9628223555,1.33,3,3,1.0, 00:00:43,43.0,False,True,False,43.0,1.0,0.0,0.44333333333333336,1.33,3.0,1.0,0.0,43.0,0.19593548827908014,0.027486668232763804,0.006697987142629835,0.19593548827908014,0.14915730442963335,0.19297421546239976,潜力词,潜力词,潜力词,潜力词,True,稳定词
571,5111,495403620,9628223555,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
572,5126,495403620,9628223555,10.69,12,8,1.0, 00:00:21,21.0,False,True,False,21.0,0.6666666666666666,0.0,0.8908333333333333,10.69,12.0,0.6666666666666666,0.0,21.0,0.19053292743759004,0.026792275147167907,0.006306384520798044,0.19053292743759004,0.198991854217798,0.17491472466084945,问题词,问题词,问题词,问题词,True,稳定词
573,5163,495403620,9628223555,2.85,4,3,1.0, 00:00:03,3.0,False,True,False,3.0,0.75,0.0,0.7125,2.85,4.0,0.75,0.0,3.0,0.1320237209231217,0.02845293306848616,0.004327839579755797,0.1320237209231217,0.11769284314421112,0.12642828880112686,潜力词,潜力词,潜力词,潜力词,True,稳定词
574,5197,495403620,9628223555,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
575,5199,495403620,9628223555,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
576,5229,495403620,9628223555,28.35,51,38,1.0, 00:00:54,54.0,False,True,False,54.0,0.7450980392156863,0.0,0.5558823529411765,28.35,51.0,0.7450980392156863,0.0,54.0,0.2702704034681658,0.024844875683283446,0.009201812023180706,0.2702704034681658,0.31551480909026847,0.23891228850647248,问题词,重点词,问题词,问题词,False,边界敏感词
577,5249,495403620,9628223555,371.71,111,99,0.9457, 00:01:11,71.0,False,True,False,71.0,0.8918918918918919,0.054300000000000015,3.3487387387387386,371.71,111.0,0.8918918918918919,0.054300000000000015,71.0,0.3200875603008797,0.023108916016238813,0.010879160487354997,0.3200875603008797,0.3825208276387562,0.2816738569277035,重点词,重点词,问题词,重点词,False,边界敏感词
578,5259,495403620,9628223555,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
579,5306,495403620,9628223555,13.59,17,10,0.8889, 00:01:06,66.0,False,True,False,66.0,0.5882352941176471,0.11109999999999998,0.7994117647058824,13.59,17.0,0.5882352941176471,0.11109999999999998,66.0,0.2382413358790564,0.025101050419215152,0.007850396806109595,0.2382413358790564,0.24084036751634466,0.22551743960645143,问题词,问题词,问题词,问题词,True,稳定词
580,5313,495403620,9628223555,11.64,18,32,0.7857, 00:02:51,171.0,False,True,False,171.0,1.7777777777777777,0.21430000000000005,0.6466666666666667,11.64,18.0,1.7777777777777777,0.21430000000000005,171.0,0.33872937389161484,0.021916642254653843,0.01122658442038315,0.33872937389161484,0.2966956084978387,0.335568120145982,重点词,重点词,重点词,重点词,True,稳定词
581,5314,495403620,9628223555,0.29,1,1,1.0,0,,False,True,True,92.0,1.0,0.0,0.29,0.29,1.0,1.0,0.0,92.0,0.206890558053113,0.02825526427721885,0.007370669273463869,0.206890558053113,0.14579345963939744,0.2071993103703867,潜力词,潜力词,潜力词,潜力词,True,稳定词
582,5395,495403620,9628223555,1.19,1,0,0.0,0,,False,True,True,92.0,0.0,1.0,1.19,1.19,1.0,0.0,1.0,92.0,0.4116933396092666,0.025439651296495898,0.0178025096533729,0.4116933396092666,0.30071818807662226,0.4798693147924276,黄金词,黄金词,黄金词,黄金词,True,稳定词
583,5406,495403620,9628223555,6.44,8,5,1.0, 00:01:17,77.0,False,True,False,77.0,0.625,0.0,0.805,6.44,8.0,0.625,0.0,77.0,0.20828762174737434,0.026964462682186007,0.007093944667335033,0.20828762174737434,0.18922514772310928,0.19842869741485675,潜力词,潜力词,潜力词,潜力词,True,稳定词
584,5436,495403620,9628223555,17.1,13,31,0.4545, 00:04:57,297.0,False,True,False,297.0,2.3846153846153846,0.5455,1.3153846153846156,17.1,13.0,2.3846153846153846,0.5455,297.0,0.4426903815950492,0.01881221639167002,0.014943196704395978,0.4426903815950492,0.3420028957888058,0.47906795000407176,重点词,重点词,重点词,重点词,True,稳定词
585,5438,495403620,9628223555,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
586,5455,495403620,9628223555,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
587,5460,495403620,9628223555,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
588,5467,495403620,9628223555,9.29,9,7,1.0, 00:00:36,36.0,False,True,False,36.0,0.7777777777777778,0.0,1.0322222222222222,9.29,9.0,0.7777777777777778,0.0,36.0,0.20072854058891948,0.02673352020636925,0.006713839750743509,0.20072854058891948,0.1900519288636959,0.18917815163250684,问题词,问题词,问题词,问题词,True,稳定词
589,5486,495403620,9628223555,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
590,5495,495403620,9628223555,1.56,9,18,0.625, 00:02:54,174.0,False,True,False,174.0,2.0,0.375,0.17333333333333334,1.56,9.0,2.0,0.375,174.0,0.36695143439817257,0.02111162869297689,0.012237516759878626,0.36695143439817257,0.28414754527386243,0.3874380135149039,黄金词,黄金词,黄金词,黄金词,True,稳定词
591,5501,495403620,9628223555,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
592,5508,495403620,9628223555,1.4,1,0,0.0,0,,False,True,True,92.0,0.0,1.0,1.4,1.4,1.0,0.0,1.0,92.0,0.4116933396092666,0.025439651296495898,0.0178025096533729,0.4116933396092666,0.30071818807662226,0.4798693147924276,黄金词,黄金词,黄金词,黄金词,True,稳定词
593,5534,495403620,9628223555,0.1,1,0,0.0,0,,False,True,True,92.0,0.0,1.0,0.1,0.15,1.0,0.0,1.0,92.0,0.4116933396092666,0.025439651296495898,0.0178025096533729,0.4116933396092666,0.30071818807662226,0.4798693147924276,黄金词,黄金词,黄金词,黄金词,True,稳定词
594,5546,495403620,9628223555,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
595,5549,495403620,9628223555,3.05,3,3,1.0, 00:00:02,2.0,False,True,False,2.0,1.0,0.0,1.0166666666666666,3.05,3.0,1.0,0.0,2.0,0.1466198130923384,0.028474186161385386,0.004892168715642456,0.1466198130923384,0.11705198963366364,0.1434280154508012,潜力词,潜力词,潜力词,潜力词,True,稳定词
596,5576,495403620,9628223555,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
597,5588,495403620,9628223555,1.37,2,1,1.0, 00:00:03,3.0,False,True,False,3.0,0.5,0.0,0.685,1.37,2.0,0.5,0.0,3.0,0.09272591684463333,0.029572784939087843,0.003022420289565905,0.09272591684463333,0.07249975261201598,0.09113680160906418,潜力词,潜力词,潜力词,潜力词,True,稳定词
598,5622,495403620,9628223555,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
599,5629,495403620,9628223555,1.1,1,0,0.0,0,,False,True,True,92.0,0.0,1.0,1.1,1.1,1.0,0.0,1.0,92.0,0.4116933396092666,0.025439651296495898,0.0178025096533729,0.4116933396092666,0.30071818807662226,0.4798693147924276,黄金词,黄金词,黄金词,黄金词,True,稳定词
600,5643,495403620,9628223555,5.44,3,3,1.0, 00:00:03,3.0,False,True,False,3.0,1.0,0.0,1.8133333333333335,5.44,3.0,1.0,0.0,3.0,0.1490289371990321,0.02834293465764975,0.004963644022427915,0.1490289371990321,0.118474548872108,0.1458405062406619,潜力词,潜力词,潜力词,潜力词,True,稳定词
601,5655,495403620,9628223555,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
602,5661,495403620,9628223555,33.08,29,27,0.8947, 00:01:40,100.0,False,True,False,100.0,0.9310344827586207,0.10529999999999995,1.1406896551724137,33.08,29.0,0.9310344827586207,0.10529999999999995,100.0,0.28387208017008836,0.02377212684322735,0.009423236980701613,0.28387208017008836,0.29190476298427803,0.26542592867626846,问题词,重点词,问题词,问题词,False,边界敏感词
603,5671,495403620,9628223555,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
604,5672,495403620,9628223555,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
605,5683,495403620,9628223555,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
606,5696,495403620,9628223555,54.85,41,39,0.9375, 00:01:16,76.0,False,True,False,76.0,0.9512195121951219,0.0625,1.3378048780487806,54.85,41.0,0.9512195121951219,0.0625,76.0,0.28562893753799085,0.023890332315252415,0.009552136970830856,0.28562893753799085,0.31146544040034957,0.260105129403242,问题词,重点词,问题词,问题词,False,边界敏感词
607,5702,495403620,9628223555,22.93,16,40,0.8182, 00:01:17,77.0,False,True,False,77.0,2.5,0.18179999999999996,1.433125,22.93,16.0,2.5,0.18179999999999996,77.0,0.34133839262157695,0.021952846607710814,0.011376629957784785,0.34133839262157695,0.2930140442583796,0.33653632698671715,重点词,重点词,重点词,重点词,True,稳定词
608,5703,495403620,9628223555,2433.25,464,1009,0.7268, 00:03:49,229.0,False,True,False,229.0,2.1745689655172415,0.2732,5.244073275862069,2433.25,464.0,2.1745689655172415,0.2732,229.0,0.48598678607483964,0.017074680430398975,0.01614368821816465,0.48598678607483964,0.543273744805357,0.4485550388367153,重点词,重点词,重点词,重点词,True,稳定词
609,5705,495403620,9628223555,134.41,26,101,0.56, 00:03:29,209.0,False,True,False,209.0,3.8846153846153846,0.43999999999999995,5.169615384615384,134.41,26.0,3.8846153846153846,0.43999999999999995,209.0,0.46983578398781806,0.01767163351076156,0.015660743471760975,0.46983578398781806,0.3849726231422426,0.48722296481778493,重点词,重点词,重点词,重点词,True,稳定词
610,5721,495403620,9628223555,20.77,18,25,0.9444, 00:02:30,150.0,False,True,False,150.0,1.3888888888888888,0.05559999999999998,1.153888888888889,20.77,18.0,1.3888888888888888,0.05559999999999998,150.0,0.2918486531487852,0.02408972109419473,0.00992803683468494,0.2918486531487852,0.27203364265103375,0.2770279040350716,问题词,问题词,问题词,问题词,True,稳定词
611,5767,495403620,9628223555,10.18,6,8,0.8571, 00:00:23,23.0,False,True,False,23.0,1.3333333333333333,0.14290000000000003,1.6966666666666665,10.18,6.0,1.3333333333333333,0.14290000000000003,23.0,0.23401262468383116,0.025034746663640837,0.0076482288923303025,0.23401262468383116,0.19102107767142565,0.234589416031363,问题词,问题词,问题词,问题词,True,稳定词
612,5779,495403620,9628223555,15.29,14,9,1.0, 00:00:19,19.0,False,True,False,19.0,0.6428571428571429,0.0,1.092142857142857,15.29,14.0,0.6428571428571429,0.0,19.0,0.19253597316127372,0.02670657559550543,0.006368056472084497,0.19253597316127372,0.20812389760131397,0.17485255925849624,问题词,问题词,问题词,问题词,True,稳定词
613,5795,495403620,9628223555,31.96,31,30,0.9231, 00:01:59,119.0,False,True,False,119.0,0.967741935483871,0.07689999999999997,1.030967741935484,31.96,31.0,0.967741935483871,0.07689999999999997,119.0,0.28755124461203674,0.023903093899639676,0.009647521100906251,0.28755124461203674,0.2972148625367459,0.2669317396565205,问题词,重点词,问题词,问题词,False,边界敏感词
614,5862,495403620,9628223555,5.94,8,5,1.0, 00:00:33,33.0,False,True,False,33.0,0.625,0.0,0.7425,5.94,8.0,0.625,0.0,33.0,0.18547824415749753,0.02717748902132672,0.006188702644377311,0.18547824415749753,0.17646861710947337,0.17476351154557723,潜力词,潜力词,潜力词,潜力词,True,稳定词
615,5888,495403620,9628223555,1.8,1,1,1.0, 00:00:01,1.0,False,True,False,1.0,1.0,0.0,1.8,1.8,1.0,1.0,0.0,1.0,0.1354663103126751,0.029570784147216124,0.004633532584397842,0.1354663103126751,0.09516320728013836,0.13566748995043118,潜力词,潜力词,潜力词,潜力词,True,稳定词
616,5911,495403620,9628223555,29.26,17,100,0.4375, 00:05:35,335.0,False,True,False,335.0,5.882352941176471,0.5625,1.7211764705882353,29.26,17.0,5.882352941176471,0.5625,335.0,0.5247305901816186,0.016596274071681925,0.01832344457384166,0.5247305901816186,0.4015892093717188,0.5604881156697084,重点词,重点词,重点词,重点词,True,稳定词
617,5912,495403620,9628223555,2.7,4,36,0.25, 00:05:15,315.0,False,True,False,315.0,9.0,0.75,0.675,2.7,4.0,9.0,0.75,315.0,0.5484483270876004,0.01761039452653807,0.021389338135186484,0.5484483270876004,0.38743925290542,0.6103266156689867,黄金词,黄金词,黄金词,黄金词,True,稳定词
618,5917,495403620,9628223555,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
619,5921,495403620,9628223555,11.58,11,11,0.8333, 00:00:44,44.0,False,True,False,44.0,1.0,0.16669999999999996,1.0527272727272727,11.58,11.0,1.0,0.16669999999999996,44.0,0.2485912149173555,0.02436663144528688,0.00806129850313246,0.2485912149173555,0.22438102901874638,0.24559908871745953,问题词,问题词,问题词,问题词,True,稳定词
620,5945,495403620,9628223555,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
621,5964,495403620,9628223555,1774.21,550,790,0.8364, 00:01:51,111.0,False,True,False,111.0,1.4363636363636363,0.16359999999999997,3.225836363636364,1774.21,550.0,1.4363636363636363,0.16359999999999997,111.0,0.43164946122373815,0.019394204187363644,0.014729462219502222,0.43164946122373815,0.5221193306272018,0.3823733333196257,重点词,重点词,重点词,重点词,True,稳定词
622,5987,495403620,9628223555,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
623,6017,495403620,9628223555,4.12,4,7,0.6667, 00:08:37,517.0,False,True,False,517.0,1.75,0.33330000000000004,1.03,4.12,4.0,1.75,0.33330000000000004,517.0,0.3508762126960743,0.022640957944229646,0.01223830297188425,0.3508762126960743,0.2549078849558962,0.37144865257842774,黄金词,潜力词,黄金词,黄金词,False,边界敏感词
624,6027,495403620,9628223555,501.74,66,512,0.25, 00:12:00,720.0,False,True,False,720.0,7.757575757575758,0.75,7.6021212121212125,501.74,66.0,7.757575757575758,0.75,720.0,0.642226387024452,0.012472744939855457,0.02238937034059119,0.642226387024452,0.5224793390122544,0.6860742436618802,重点词,重点词,重点词,重点词,True,稳定词
625,6028,495403620,9628223555,4.42,3,4,0.5, 00:00:43,43.0,False,True,False,43.0,1.3333333333333333,0.5,1.4733333333333334,4.42,3.0,1.3333333333333333,0.5,43.0,0.33056816449742377,0.022775996154886204,0.011246879583891763,0.33056816449742377,0.23369305883609018,0.3737072887128152,黄金词,潜力词,黄金词,黄金词,False,边界敏感词
626,6039,495403620,9628223555,2.31,5,3,1.0, 00:00:06,6.0,False,True,False,6.0,0.6,0.0,0.462,2.31,5.0,0.6,0.0,6.0,0.1324807189931275,0.02826997158570268,0.004317167633717994,0.1324807189931275,0.12719229635124205,0.12465904254319972,潜力词,潜力词,潜力词,潜力词,True,稳定词
627,6093,495403620,9628223555,6.74,3,7,0.6667, 00:10:52,652.0,False,True,False,652.0,2.3333333333333335,0.33330000000000004,2.2466666666666666,6.74,3.0,2.3333333333333335,0.33330000000000004,652.0,0.36948197918351233,0.022452589959109405,0.013157161416488839,0.36948197918351233,0.2627021271475547,0.39132144523992674,黄金词,潜力词,黄金词,黄金词,False,边界敏感词
628,6106,495403620,9628223555,1.1,3,9,0.0, 00:00:47,47.0,False,True,False,47.0,3.0,1.0,0.3666666666666667,1.1,3.0,3.0,1.0,47.0,0.5046199022918472,0.01949982322964203,0.019863532948486296,0.5046199022918472,0.35798493547741517,0.580396741606434,黄金词,黄金词,黄金词,黄金词,True,稳定词
629,6149,495403620,9628223555,60.82,89,25,0.9091, 00:02:51,171.0,False,True,False,171.0,0.2808988764044944,0.09089999999999998,0.6833707865168539,60.82,89.0,0.2808988764044944,0.09089999999999998,171.0,0.304578068349119,0.024224224879640707,0.010609627458225834,0.304578068349119,0.36147187824300353,0.27250404870327893,问题词,重点词,问题词,问题词,False,边界敏感词
630,6152,495403620,9628223555,7.16,9,8,1.0, 00:00:33,33.0,False,True,False,33.0,0.8888888888888888,0.0,0.7955555555555556,7.16,9.0,0.8888888888888888,0.0,33.0,0.20559652806002612,0.026566468874554668,0.006875566329140998,0.20559652806002612,0.19265661026291397,0.19414342372979052,潜力词,潜力词,潜力词,潜力词,True,稳定词
